datetime,market_cap_other,market_volume_other
2014-07-10T12:12:00.000Z,533078016.0,8303810.0
2014-07-11T12:12:00.000Z,546830016.0,6746420.0
2014-07-12T12:12:00.000Z,558246016.0,5268000.0
2014-07-13T12:12:00.000Z,583145984.0,13093800.0
2014-07-14T12:12:00.000Z,569048000.0,6987840.0
2014-07-15T12:12:00.000Z,566622016.0,5641490.0
2014-07-16T12:12:00.000Z,559881984.0,6560250.0
2014-07-17T12:12:00.000Z,565825984.0,6076380.0
2014-07-18T12:12:00.000Z,596329984.0,6943910.0
2014-07-19T12:12:00.000Z,590161984.0,6563670.0
2014-07-20T12:12:00.000Z,580585024.0,4573440.0
2014-07-21T12:12:00.000Z,606083008.0,4143800.0
2014-07-22T12:12:00.000Z,601174976.0,4633110.0
2014-07-23T12:12:00.000Z,598158976.0,4423950.0
2014-07-24T12:12:00.000Z,577913024.0,4572280.0
2014-07-25T12:12:00.000Z,562339008.0,7665990.0
2014-07-26T12:12:00.000Z,553131008.0,5200190.0
2014-07-27T12:12:00.000Z,553318976.0,4239750.0
2014-07-28T12:12:00.000Z,535292992.0,4860140.0
2014-07-29T12:12:00.000Z,542080000.0,4436590.0
2014-07-30T12:12:00.000Z,533908992.0,4875790.0
2014-07-31T12:12:00.000Z,528036000.0,5688210.0
2014-08-01T12:12:00.000Z,552393024.0,7451610.0
2014-08-02T12:12:00.000Z,553318016.0,4717400.0
2014-08-03T12:12:00.000Z,547910976.0,2916550.0
2014-08-04T12:12:00.000Z,537788032.0,4522350.0
2014-08-05T12:12:00.000Z,532049984.0,3931450.0
2014-08-06T12:12:00.000Z,521655008.0,3647980.0
2014-08-07T12:12:00.000Z,515087008.0,5233130.0
2014-08-08T12:12:00.000Z,520151008.0,5950230.0
2014-08-09T12:12:00.000Z,515700992.0,5491330.0
2014-08-10T12:12:00.000Z,508500000.0,3791530.0
2014-08-11T12:12:00.000Z,494756992.0,4900850.0
2014-08-12T12:12:00.000Z,440014016.0,12982200.0
2014-08-13T12:12:00.000Z,415657984.0,8745640.0
2014-08-14T12:12:00.000Z,416612000.0,8927010.0
2014-08-15T12:12:00.000Z,406296992.0,5830100.0
2014-08-16T12:12:00.000Z,403464000.0,3838850.0
2014-08-17T12:12:00.000Z,387308000.0,3570690.0
2014-08-18T12:12:00.000Z,332108000.0,9991600.0
2014-08-19T12:12:00.000Z,350902016.0,8766220.0
2014-08-20T12:12:00.000Z,399784000.0,12439000.0
2014-08-21T12:12:00.000Z,454647008.0,18179200.0
2014-08-22T12:12:00.000Z,448102016.0,13652600.0
2014-08-23T12:12:00.000Z,430968000.0,7422440.0
2014-08-24T12:12:00.000Z,452912992.0,9024400.0
2014-08-25T12:12:00.000Z,458411008.0,9890710.0
2014-08-26T12:12:00.000Z,592412032.0,14531400.0
2014-08-27T12:12:00.000Z,587651968.0,11193400.0
2014-08-28T12:12:00.000Z,569908992.0,8935820.0
2014-08-29T12:12:00.000Z,541260032.0,6864310.0
2014-08-30T12:12:00.000Z,554494976.0,6245460.0
2014-08-31T12:12:00.000Z,543963008.0,7990830.0
2014-09-01T12:12:00.000Z,535428000.0,6849760.0
2014-09-02T12:12:00.000Z,515612992.0,5489470.0
2014-09-03T12:12:00.000Z,527543008.0,4679690.0
2014-09-04T12:12:00.000Z,546353024.0,6589220.0
