datetime,market_cap_other,market_volume_other
2014-03-11T21:17:00.000Z,9160550400.0,21975600.0
2014-03-12T21:17:00.000Z,9132669952.0,40169400.0
2014-03-13T21:17:00.000Z,9169110016.0,21278500.0
2014-03-14T21:17:00.000Z,9010089984.0,19284500.0
2014-03-15T21:17:00.000Z,9047969792.0,12374300.0
2014-03-16T21:17:00.000Z,8966530048.0,14033900.0
2014-03-17T21:17:00.000Z,8802660352.0,26138300.0
2014-03-18T21:17:00.000Z,8831200256.0,54067500.0
2014-03-19T21:17:00.000Z,8744059904.0,57054100.0
2014-03-20T21:17:00.000Z,8431719936.0,42215100.0
2014-03-21T21:17:00.000Z,8263130112.0,64871800.0
2014-03-22T21:17:00.000Z,8151790080.0,27225000.0
2014-03-23T21:17:00.000Z,8119540224.0,17361200.0
2014-03-24T21:17:00.000Z,8390009856.0,33084800.0
2014-03-25T21:17:00.000Z,8259720192.0,28968900.0
2014-03-26T21:17:00.000Z,8278709760.0,28992100.0
2014-03-27T21:17:00.000Z,7202169856.0,83376400.0
2014-03-28T21:17:00.000Z,6918709760.0,92689696.0
2014-03-29T21:17:00.000Z,6991699968.0,19730200.0
2014-03-30T21:17:00.000Z,6376829952.0,55263100.0
2014-03-31T21:17:00.000Z,6405850112.0,49849900.0
2014-04-01T21:17:00.000Z,6773859840.0,45358000.0
2014-04-02T21:17:00.000Z,6116950016.0,68563200.0
2014-04-03T21:17:00.000Z,6200059904.0,57307400.0
2014-04-04T21:17:00.000Z,6229510144.0,32557200.0
2014-04-05T21:17:00.000Z,6342320128.0,16469600.0
2014-04-06T21:17:00.000Z,6415909888.0,19104600.0
2014-04-07T21:17:00.000Z,6288569856.0,21789400.0
2014-04-08T21:17:00.000Z,6317320192.0,17299900.0
2014-04-09T21:17:00.000Z,6182119936.0,17891600.0
2014-04-10T21:17:00.000Z,5371720192.0,61837300.0
2014-04-11T21:17:00.000Z,5874429952.0,98978096.0
2014-04-12T21:17:00.000Z,5921019904.0,31594900.0
2014-04-13T21:17:00.000Z,5666549760.0,29988200.0
2014-04-14T21:17:00.000Z,6376620032.0,74853200.0
2014-04-15T21:17:00.000Z,7033390080.0,77970000.0
2014-04-16T21:17:00.000Z,7262669824.0,92459800.0
2014-04-17T21:17:00.000Z,7016419840.0,63427800.0
2014-04-18T21:17:00.000Z,6776739840.0,36744500.0
2014-04-19T21:17:00.000Z,7050070016.0,34161800.0
2014-04-20T21:17:00.000Z,6987129856.0,25784600.0
2014-04-21T21:17:00.000Z,6986370048.0,24633600.0
2014-04-22T21:17:00.000Z,6934069760.0,19528400.0
2014-04-23T21:17:00.000Z,6921440256.0,18949600.0
2014-04-24T21:17:00.000Z,6983009792.0,21414800.0
2014-04-25T21:17:00.000Z,6466540032.0,70243904.0
2014-04-26T21:17:00.000Z,6435680256.0,22325100.0
2014-04-27T21:17:00.000Z,6169280000.0,18215200.0
2014-04-28T21:17:00.000Z,6214870016.0,31150300.0
2014-04-29T21:17:00.000Z,6212660224.0,24182100.0
2014-04-30T21:17:00.000Z,6287399936.0,28274600.0
2014-05-01T21:17:00.000Z,6426420224.0,21762600.0
2014-05-02T21:17:00.000Z,6289549824.0,16082900.0
2014-05-03T21:17:00.000Z,6164649984.0,15503900.0
2014-05-04T21:17:00.000Z,6108550144.0,9929800.0
2014-05-05T21:17:00.000Z,6078430208.0,14439400.0
2014-05-06T21:17:00.000Z,6038260224.0,19712200.0
2014-05-07T21:17:00.000Z,6237069824.0,25205900.0
2014-05-08T21:17:00.000Z,6197879808.0,15465600.0
2014-05-09T21:17:00.000Z,6349159936.0,18841700.0
2014-05-10T21:17:00.000Z,6375000064.0,12923500.0
2014-05-11T21:17:00.000Z,6166130176.0,19740200.0
2014-05-12T21:17:00.000Z,6214069760.0,14248200.0
2014-05-13T21:17:00.000Z,6208339968.0,13431800.0
2014-05-14T21:17:00.000Z,6293819904.0,15545600.0
2014-05-15T21:17:00.000Z,6320209920.0,19204000.0
2014-05-16T21:17:00.000Z,6339570176.0,14387100.0
2014-05-17T21:17:00.000Z,6343980032.0,9112410.0
2014-05-18T21:17:00.000Z,6295320064.0,8757560.0
2014-05-19T21:17:00.000Z,6320220160.0,11539800.0
2014-05-20T21:17:00.000Z,6813859840.0,49938300.0
2014-05-21T21:17:00.000Z,6924579840.0,24735000.0
2014-05-22T21:17:00.000Z,7279909888.0,46461500.0
2014-05-23T21:17:00.000Z,7395460096.0,63429400.0
2014-05-24T21:17:00.000Z,7376979968.0,25131300.0
2014-05-25T21:17:00.000Z,7999929856.0,65042400.0
2014-05-26T21:17:00.000Z,8125400064.0,43243900.0
2014-05-27T21:17:00.000Z,8041999872.0,55371700.0
2014-05-28T21:17:00.000Z,7950689792.0,34298700.0
2014-05-29T21:17:00.000Z,7950580224.0,36285100.0
2014-05-30T21:17:00.000Z,8509190144.0,49589500.0
2014-05-31T21:17:00.000Z,8629520384.0,31004100.0
2014-06-01T21:17:00.000Z,9001849856.0,65031400.0
2014-06-02T21:17:00.000Z,9071040512.0,56113900.0
2014-06-03T21:17:00.000Z,9269109760.0,64649200.0
2014-06-04T21:17:00.000Z,9019180032.0,50221300.0
2014-06-05T21:17:00.000Z,9156740096.0,43016700.0
2014-06-06T21:17:00.000Z,9111459840.0,28973900.0
2014-06-07T21:17:00.000Z,9107749888.0,24465900.0
2014-06-08T21:17:00.000Z,9123529728.0,18270200.0
2014-06-09T21:17:00.000Z,9034030080.0,29636900.0
2014-06-10T21:17:00.000Z,9102510080.0,28704400.0
2014-06-11T21:17:00.000Z,8972059648.0,29613100.0
2014-06-12T21:17:00.000Z,8445069824.0,44812100.0
2014-06-13T21:17:00.000Z,8306390016.0,64831100.0
2014-06-14T21:17:00.000Z,7890109952.0,42368800.0
2014-06-15T21:17:00.000Z,8039430144.0,26569900.0
2014-06-16T21:17:00.000Z,8377959936.0,41105900.0
2014-06-17T21:17:00.000Z,8503470080.0,23788000.0
2014-06-18T21:17:00.000Z,8507959808.0,30046000.0
2014-06-19T21:17:00.000Z,8508440064.0,24315100.0
2014-06-20T21:17:00.000Z,8339270144.0,34614900.0
2014-06-21T21:17:00.000Z,8358470144.0,18213000.0
2014-06-22T21:17:00.000Z,8434789888.0,16943500.0
2014-06-23T21:17:00.000Z,8285120000.0,20878000.0
2014-06-24T21:17:00.000Z,8292440064.0,16758900.0
2014-06-25T21:17:00.000Z,7993880064.0,30113100.0
2014-06-26T21:17:00.000Z,8041460224.0,21852100.0
2014-06-27T21:17:00.000Z,8181720064.0,24727600.0
2014-06-28T21:17:00.000Z,8388320256.0,24674900.0
2014-06-29T21:17:00.000Z,8356980224.0,14079400.0
2014-06-30T21:17:00.000Z,8953629696.0,56213200.0
2014-07-01T21:17:00.000Z,9022109696.0,48686900.0
2014-07-02T21:17:00.000Z,9000059904.0,44767400.0
2014-07-03T21:17:00.000Z,8907499520.0,28534600.0
2014-07-04T21:17:00.000Z,8775040000.0,27748800.0
2014-07-05T21:17:00.000Z,8711100416.0,21104600.0
2014-07-06T21:17:00.000Z,8752409600.0,16376500.0
2014-07-07T21:17:00.000Z,8647289856.0,26164200.0
2014-07-08T21:17:00.000Z,8674450432.0,18084700.0
2014-07-09T21:17:00.000Z,8683799552.0,16671100.0
2014-07-10T21:17:00.000Z,8586500096.0,23641200.0
2014-07-11T21:17:00.000Z,8764359680.0,22218400.0
2014-07-12T21:17:00.000Z,8769449984.0,23135000.0
2014-07-13T21:17:00.000Z,8734189568.0,20991300.0
2014-07-14T21:17:00.000Z,8671439872.0,19089400.0
