date,open,high,low,close,volume_btc,volume_usd
2017-04-25,1255.71,1282.87,1253.96,1282.56,4145,5270743
2017-04-24,1247.83,1259.91,1240.21,1255.71,4462,5575223
2017-04-23,1247.66,1250.48,1235.46,1247.83,1514,1886267
2017-04-22,1250.0,1250.0,1226.0,1247.66,1637,2036284
2017-04-21,1238.45,1256.0,1237.5,1250.0,4460,5557584
2017-04-20,1211.45,1244.73,1210.6,1238.45,5817,7140008
2017-04-19,1204.0,1211.45,1189.18,1211.45,5957,7156869
2017-04-18,1193.81,1209.27,1193.81,1204.0,5232,6280213
2017-04-17,1178.01,1196.38,1175.06,1193.81,3824,4531180
2017-04-16,1174.69,1183.99,1166.51,1178.01,1184,1395055
2017-04-15,1175.5,1194.54,1170.0,1174.69,1784,2111074
2017-04-14,1177.88,1193.08,1170.11,1175.5,5034,5947842
2017-04-13,1218.12,1221.48,1153.36,1177.88,6101,7210239
2017-04-12,1223.76,1226.5,1210.69,1218.12,5563,6777571
2017-04-11,1210.64,1232.62,1200.63,1223.76,4821,5860285
2017-04-10,1210.08,1216.99,1202.8,1210.64,4505,5454153
2017-04-09,1184.5,1217.49,1180.9,1210.08,1953,2348907
2017-04-08,1194.67,1198.0,1167.0,1184.5,1722,2043342
2017-04-07,1195.77,1206.0,1176.37,1194.67,4176,4989277
2017-04-06,1134.73,1207.8,1134.7,1195.77,6208,7286599
2017-04-05,1149.03,1149.03,1115.54,1134.73,4170,4712142
2017-04-04,1152.94,1159.67,1126.8,1149.03,5161,5909365
2017-04-03,1107.45,1161.46,1107.45,1152.94,5394,6151840
2017-04-02,1089.99,1114.15,1081.45,1107.45,1938,2131345
2017-04-01,1084.22,1112.43,1073.68,1089.99,2174,2371663
2017-03-31,1041.75,1090.65,1041.7,1084.22,5102,5425230
2017-03-30,1041.03,1049.84,1022.12,1041.75,5146,5327151
2017-03-29,1045.04,1055.89,1011.0,1041.03,5048,5237319
2017-03-28,1045.01,1064.98,1019.02,1045.04,6806,7097106
2017-03-27,967.14,1046.16,959.88,1045.01,5114,5191542
2017-03-26,966.76,1000.0,948.33,967.14,3442,3366712
2017-03-25,936.83,978.6,892.12,966.76,3976,3705211
2017-03-24,1033.0,1033.99,925.0,936.83,5517,5393455
2017-03-23,1037.97,1052.82,1017.55,1033.0,3872,4022112
2017-03-22,1113.81,1114.33,990.1,1037.97,6072,6292795
2017-03-21,1041.61,1119.4,1041.61,1113.81,5528,6064968
2017-03-20,1010.63,1051.32,1010.01,1041.61,2569,2662398
2017-03-19,965.1,1060.0,965.1,1010.63,2224,2248709
2017-03-18,1070.6,1097.68,948.6,965.1,5799,5877646
2017-03-17,1175.29,1175.29,1065.92,1070.6,7824,8777881
2017-03-16,1261.75,1263.11,1131.76,1175.29,6008,7218977
2017-03-15,1248.2,1265.0,1246.0,1261.75,2791,3498724
2017-03-14,1246.86,1258.48,1228.86,1248.2,2235,2790544
2017-03-13,1232.63,1250.0,1215.98,1246.86,2507,3100333
2017-03-12,1182.64,1237.68,1176.4,1232.63,1209,1471321
2017-03-11,1109.29,1197.72,1109.03,1182.64,3076,3575284
2017-03-10,1197.2,1325.0,980.01,1109.29,13988,16846615
2017-03-09,1151.39,1211.82,1135.51,1197.2,2887,3399309
2017-03-08,1236.29,1245.99,1150.01,1151.39,5376,6413854
2017-03-07,1288.88,1288.89,1188.97,1236.29,7207,9028123
2017-03-06,1273.99,1288.98,1273.99,1288.88,3216,4124731
2017-03-05,1270.0,1275.0,1245.21,1273.99,1628,2052223
2017-03-04,1287.98,1287.99,1241.01,1270.0,1807,2288054
2017-03-03,1260.21,1293.35,1258.65,1287.98,15630,20087111
2017-03-02,1228.9,1285.1,1215.36,1260.21,12749,16179315
2017-03-01,1195.2,1230.0,1190.62,1228.9,3481,4243681
2017-02-28,1194.5,1214.96,1181.16,1195.2,5476,6550162
2017-02-27,1182.03,1201.03,1172.67,1194.5,3142,3737663
2017-02-26,1148.77,1185.99,1133.33,1182.03,2427,2827742
2017-02-25,1183.72,1186.69,1126.54,1148.77,2471,2854606
2017-02-24,1181.02,1213.39,1107.56,1183.72,8656,10200773
2017-02-23,1128.54,1193.99,1126.13,1181.02,4716,5457799
2017-02-22,1133.68,1140.0,1109.99,1128.54,4097,4619409
2017-02-21,1085.13,1134.59,1079.67,1133.68,3831,4246258
2017-02-20,1054.72,1085.13,1048.05,1085.13,2586,2747077
2017-02-19,1059.84,1062.2,1047.35,1054.72,1204,1269774
2017-02-18,1059.75,1069.23,1053.84,1059.84,1652,1759408
2017-02-17,1034.33,1063.99,1034.33,1059.75,2965,3128329
2017-02-16,1013.67,1042.14,1013.54,1034.33,3525,3636909
2017-02-15,1012.65,1015.57,1006.0,1013.67,2614,2650538
2017-02-14,1000.05,1020.01,994.35,1012.65,2125,2144390
2017-02-13,1008.49,1014.99,990.0,1000.05,2683,2678810
2017-02-12,1015.18,1016.55,1004.43,1008.49,448,452863
2017-02-11,1003.97,1020.43,995.62,1015.18,827,835008
2017-02-10,984.81,1009.09,955.99,1003.97,2458,2412479
2017-02-09,1060.31,1079.99,948.22,984.81,7562,7468414
2017-02-08,1055.0,1071.3,1023.58,1060.31,3190,3358745
2017-02-07,1024.99,1055.0,1023.19,1055.0,3097,3241833
2017-02-06,1011.9,1028.12,1009.9,1024.99,3594,3669393
2017-02-05,1032.98,1032.99,998.88,1011.9,957,972422
2017-02-04,1015.09,1041.97,1005.01,1032.98,1479,1513440
2017-02-03,1005.97,1024.0,995.98,1015.09,3865,3925432
2017-02-02,989.1,1013.92,977.51,1005.97,3122,3117788
2017-02-01,967.02,990.0,962.35,989.1,2404,2346365
2017-01-31,923.02,970.04,921.99,967.02,1836,1748798
2017-01-30,916.77,923.99,912.01,923.02,1660,1529001
2017-01-29,921.29,922.99,915.0,916.77,311,286509
2017-01-28,921.01,922.99,918.78,921.29,389,358903
2017-01-27,918.42,924.88,909.97,921.01,2187,2013902
2017-01-26,894.06,920.59,893.23,918.42,2109,1923339
2017-01-25,890.66,903.02,882.01,894.06,2502,2233394
2017-01-24,923.87,925.09,887.29,890.66,3830,3457393
2017-01-23,921.82,928.0,915.37,923.87,2578,2371902
2017-01-22,923.25,940.42,895.51,921.82,1302,1196674
2017-01-21,899.53,928.97,896.77,923.25,1350,1235056
2017-01-20,901.75,906.56,885.01,899.53,3193,2868680
2017-01-19,878.02,908.97,878.01,901.75,2843,2554131
2017-01-18,907.19,916.89,851.39,878.02,3364,2970220
2017-01-17,835.13,910.99,831.82,907.19,3967,3517231
2017-01-16,827.56,841.28,822.53,835.13,869,724199
2017-01-15,824.65,829.58,812.0,827.56,348,285946
2017-01-14,826.69,839.78,815.0,824.65,766,633743
2017-01-13,813.02,833.79,777.91,826.69,4320,3505548
2017-01-12,789.31,832.15,752.0,813.02,3914,3115110
2017-01-11,907.99,921.77,760.11,789.31,7171,5873948
2017-01-10,902.98,913.99,900.38,907.99,2473,2241278
2017-01-09,912.99,913.99,880.5,902.98,3164,2833043
2017-01-08,898.75,940.1,890.0,912.99,1555,1424914
2017-01-07,893.49,908.1,820.99,898.75,2263,1969093
2017-01-06,989.99,1025.56,879.1,893.49,6506,6112552
2017-01-05,1142.15,1167.16,879.0,989.99,6007,5971785
2017-01-04,1038.0,1155.54,1032.73,1142.15,3318,3612399
2017-01-03,1020.23,1038.26,1014.06,1038.0,2179,2231435
2017-01-02,999.95,1035.9,995.0,1020.23,1446,1472541
2017-01-01,974.55,1003.54,965.0,999.95,1061,1052682
2016-12-31,966.71,974.55,950.0,974.55,764,735542
2016-12-30,978.57,978.57,929.9,966.71,1629,1558808
2016-12-29,981.92,985.43,950.3,978.57,1914,1850466
2016-12-28,932.65,981.92,932.48,981.92,2510,2412458
2016-12-27,905.57,941.19,900.86,932.65,2490,2319656
2016-12-26,896.98,919.41,896.22,905.57,793,717607
2016-12-25,893.68,900.33,860.76,896.98,789,697385
2016-12-24,919.23,923.47,886.08,893.68,1010,913468
2016-12-23,859.0,919.23,858.37,919.23,4465,3994223
2016-12-22,826.21,871.36,826.15,859.0,4242,3636380
2016-12-21,800.88,829.09,796.89,826.21,3842,3144178
2016-12-20,790.2,800.88,788.11,800.88,2592,2052476
2016-12-19,790.12,790.99,785.1,790.2,2835,2236338
2016-12-18,789.39,790.28,785.71,790.12,541,427042
2016-12-17,782.47,791.13,782.47,789.39,815,642319
2016-12-16,775.18,782.47,774.16,782.47,2846,2218125
2016-12-15,774.84,780.25,774.55,775.18,3988,3100862
2016-12-14,780.64,780.99,772.61,774.84,2177,1691510
2016-12-13,779.65,790.84,768.26,780.64,2543,1983054
2016-12-12,769.44,780.8,769.44,779.65,1895,1472893
2016-12-11,771.79,771.79,765.28,769.44,573,440245
2016-12-10,770.1,775.99,769.14,771.79,777,601424
2016-12-09,768.68,773.35,764.5,770.1,2011,1549362
2016-12-08,765.49,772.46,762.5,768.68,1913,1468737
2016-12-07,758.99,769.98,752.24,765.49,2370,1817145
2016-12-06,754.88,759.38,752.13,758.99,2224,1683436
2016-12-05,765.69,765.99,743.73,754.88,2312,1743529
2016-12-04,766.47,769.97,763.02,765.69,505,386967
2016-12-03,774.14,774.98,760.51,766.47,1289,991356
2016-12-02,753.99,777.05,753.99,774.14,3228,2483261
2016-12-01,742.11,757.0,742.11,753.99,2099,1578190
2016-11-30,732.36,745.5,732.36,742.11,2238,1657189
2016-11-29,732.99,735.36,731.88,732.36,1990,1460133
2016-11-28,728.35,734.6,724.81,732.99,2569,1880058
2016-11-27,736.45,736.45,728.35,728.35,1412,1035273
2016-11-26,741.28,742.54,724.49,736.45,530,389579
2016-11-25,737.99,741.75,730.25,741.28,1688,1242725
2016-11-24,742.41,745.72,728.0,737.99,1528,1125495
2016-11-23,748.35,748.35,732.18,742.41,1796,1333425
2016-11-22,737.48,751.67,733.52,748.35,4130,3072634
2016-11-21,727.36,738.73,725.45,737.48,1896,1394461
2016-11-20,750.98,751.99,710.03,727.36,1434,1043439
2016-11-19,748.13,755.5,745.0,750.98,593,445035
2016-11-18,736.03,750.0,735.61,748.13,1207,898999
2016-11-17,739.99,750.0,733.5,736.03,2782,2058291
2016-11-16,712.44,742.81,710.36,739.99,3462,2534527
2016-11-15,707.03,716.85,705.54,712.44,2631,1878245
2016-11-14,702.0,708.46,696.37,707.03,1532,1078063
2016-11-13,700.31,704.12,684.46,702.0,898,622639
2016-11-12,715.23,715.23,698.99,700.31,524,369709
2016-11-11,710.99,718.07,710.92,715.23,1793,1279859
2016-11-10,721.48,721.48,705.99,710.99,3329,2365206
2016-11-09,713.6,739.85,709.68,721.48,2677,1944232
2016-11-08,709.29,713.99,704.01,713.6,3239,2302691
2016-11-07,711.15,711.16,701.24,709.29,2874,2033893
2016-11-06,706.33,714.91,698.85,711.15,1283,907878
2016-11-05,706.98,711.34,698.0,706.33,582,410662
2016-11-04,685.62,707.83,685.61,706.98,3267,2280192
2016-11-03,734.99,746.15,674.98,685.62,4715,3328428
2016-11-02,730.48,734.99,720.04,734.99,2628,1910849
2016-11-01,697.7,736.61,697.7,730.48,2299,1665667
2016-10-31,700.01,707.7,685.04,697.7,3383,2380006
2016-10-30,715.94,715.94,695.23,700.01,1017,719479
2016-10-29,688.99,722.21,688.98,715.94,1798,1281108
2016-10-28,680.0,690.32,679.99,688.99,2649,1820276
2016-10-27,668.82,683.26,668.82,680.0,2810,1912383
2016-10-26,649.56,678.55,646.99,668.82,3185,2133802
2016-10-25,648.73,658.99,648.25,649.56,2589,1692215
2016-10-24,650.51,650.51,645.36,648.73,3386,2195061
2016-10-23,656.06,664.54,648.78,650.51,473,309814
2016-10-22,630.15,657.47,630.15,656.06,2102,1366292
2016-10-21,629.0,631.87,628.23,630.15,2635,1661384
2016-10-20,628.61,629.55,622.83,629.0,2096,1314517
2016-10-19,635.0,637.29,625.69,628.61,3193,2006496
2016-10-18,637.79,638.88,633.69,635.0,2456,1561046
2016-10-17,639.58,639.58,634.52,637.79,2660,1692964
2016-10-16,635.17,640.68,635.17,639.58,757,482783
2016-10-15,636.93,639.67,633.23,635.17,595,379145
2016-10-14,635.45,641.59,632.44,636.93,3519,2244783
2016-10-13,635.33,640.0,634.64,635.45,2934,1866680
2016-10-12,640.0,640.0,634.74,635.33,3698,2359830
2016-10-11,617.37,640.0,617.3,640.0,4341,2764907
2016-10-10,616.06,617.99,614.73,617.37,2148,1324475
2016-10-09,617.99,618.38,615.18,616.06,759,468728
2016-10-08,617.99,618.15,616.96,617.99,773,477844
2016-10-07,611.8,617.99,610.0,617.99,3135,1931579
2016-10-06,612.38,613.19,611.27,611.8,3245,1987364
2016-10-05,609.98,613.94,609.67,612.38,2562,1566205
2016-10-04,612.91,612.99,609.05,609.98,2759,1683483
2016-10-03,610.5,613.0,610.4,612.91,2500,1531896
2016-10-02,614.04,614.04,607.0,610.5,774,471431
2016-10-01,607.2,616.0,607.2,614.04,1114,684672
2016-09-30,604.87,607.2,603.51,607.2,3356,2030182
2016-09-29,604.24,606.52,603.86,604.87,3610,2184652
2016-09-28,604.9,605.7,602.75,604.24,3271,1973586
2016-09-27,606.98,607.2,601.11,604.9,3770,2278251
2016-09-26,600.0,607.58,599.72,606.98,2418,1463058
2016-09-25,601.32,601.48,598.19,600.0,1363,817615
2016-09-24,601.25,603.28,598.51,601.32,1593,954617
2016-09-23,594.69,601.34,593.82,601.25,4969,2976842
2016-09-22,595.61,596.17,592.93,594.69,3118,1857241
2016-09-21,608.59,608.59,591.95,595.61,4385,2609562
2016-09-20,608.99,608.99,606.81,608.59,634,385888
2016-09-19,608.99,610.3,608.0,608.99,1575,960234
2016-09-18,606.38,608.99,606.37,608.99,228,138948
2016-09-17,607.14,607.94,606.36,606.38,500,303480
2016-09-16,605.76,609.03,605.68,607.14,1253,761390
2016-09-15,608.99,609.5,604.71,605.76,1486,902841
2016-09-14,607.94,610.73,607.1,608.99,674,410983
2016-09-13,607.81,610.78,605.84,607.94,836,509225
2016-09-12,604.86,609.13,604.08,607.81,698,423511
2016-09-11,623.45,628.79,591.93,604.86,811,493538
2016-09-10,622.15,623.8,619.33,623.45,486,302387
2016-09-09,624.7,625.7,618.24,622.15,898,558400
2016-09-08,614.48,628.23,614.48,624.7,1379,859528
2016-09-07,611.89,617.1,609.9,614.48,1513,931506
2016-09-06,605.98,611.89,605.45,611.89,541,329527
2016-09-05,607.67,608.57,601.1,605.98,300,181521
2016-09-04,600.17,611.84,500.0,607.67,662,397938
2016-09-03,574.85,607.14,573.93,600.17,1213,716423
2016-09-02,571.53,577.35,570.73,574.85,820,471476
2016-09-01,574.22,577.35,570.73,571.53,1247,716144
2016-08-31,577.91,577.91,572.52,574.22,1491,855848
2016-08-30,573.36,579.36,573.35,577.91,1263,727900
2016-08-29,572.98,575.99,571.71,573.36,972,558705
2016-08-28,569.82,572.98,569.82,572.98,310,177486
2016-08-27,578.77,578.99,568.01,569.82,278,159265
2016-08-26,575.97,578.99,575.76,578.77,606,350319
2016-08-25,579.24,579.24,566.0,575.97,2026,1161333
2016-08-24,581.98,581.99,577.99,579.24,901,522461
2016-08-23,586.97,586.97,580.66,581.98,943,549857
2016-08-22,579.85,588.96,579.85,586.97,1418,829418
2016-08-21,580.21,580.99,579.21,579.85,146,84777
2016-08-20,573.7,580.21,573.7,580.21,449,259301
2016-08-19,574.08,576.99,570.0,573.7,1458,837295
2016-08-18,574.99,576.72,573.0,574.08,1316,757122
2016-08-17,580.35,580.35,571.16,574.99,1328,762121
2016-08-16,569.33,582.87,565.11,580.35,2250,1294063
2016-08-15,571.7,573.43,560.32,569.33,1004,569293
2016-08-14,586.99,586.99,566.0,571.7,517,296890
2016-08-13,588.83,589.01,584.54,586.99,312,183870
2016-08-12,587.57,590.22,584.13,588.83,1178,693614
2016-08-11,595.14,597.19,587.01,587.57,994,588907
2016-08-10,585.76,600.0,584.07,595.14,1297,771219
2016-08-09,595.65,595.96,583.43,585.76,1461,861476
2016-08-08,593.65,598.99,589.66,595.65,1086,646963
2016-08-07,588.16,598.99,583.68,593.65,481,284717
2016-08-06,575.51,590.68,572.14,588.16,727,423689
2016-08-05,585.0,585.15,572.0,575.51,1314,756689
2016-08-04,572.38,602.15,567.61,585.0,1214,699809
2016-08-03,515.86,573.99,508.12,572.38,2105,1161353
2016-08-02,606.78,614.38,456.36,515.86,3356,1891926
2016-08-01,622.17,626.61,606.0,606.78,1344,833402
2016-07-31,655.01,655.01,622.17,622.17,638,404947
2016-07-30,657.99,657.99,654.83,655.01,198,130374
2016-07-29,657.32,657.99,655.87,657.99,1021,671745
2016-07-28,658.24,659.24,654.63,657.32,676,444509
2016-07-27,655.16,659.68,650.27,658.24,643,422526
2016-07-26,656.26,659.1,646.27,655.16,1243,814487
2016-07-25,663.95,663.99,652.74,656.26,968,637333
2016-07-24,655.92,665.08,652.7,663.95,231,152903
2016-07-23,649.03,656.85,649.03,655.92,433,283517
2016-07-22,665.86,666.99,644.08,649.03,677,444381
2016-07-21,664.86,667.31,660.02,665.86,712,473882
2016-07-20,672.98,673.52,662.04,664.86,2106,1404858
2016-07-19,672.74,674.43,667.67,672.98,727,488504
2016-07-18,678.34,682.71,667.49,672.74,1102,745286
2016-07-17,663.84,687.56,663.84,678.34,1145,778228
2016-07-16,665.0,668.72,660.0,663.84,202,134713
2016-07-15,658.98,669.01,658.69,665.0,891,591878
2016-07-14,661.55,663.48,650.67,658.98,1384,912790
2016-07-13,673.99,673.99,657.02,661.55,1512,1001514
2016-07-12,650.83,674.83,647.73,673.99,1808,1200532
2016-07-11,649.99,658.99,645.0,650.83,1042,677341
2016-07-10,654.78,654.78,640.4,649.99,506,327412
2016-07-09,661.99,661.99,625.33,654.78,1238,798850
2016-07-08,637.99,662.71,637.98,661.99,919,599367
2016-07-07,674.99,679.51,611.35,637.99,2061,1306966
2016-07-06,666.23,679.5,665.7,674.99,871,586279
2016-07-05,679.45,679.89,661.13,666.23,1199,804016
2016-07-04,664.67,679.88,649.38,679.45,918,618617
2016-07-03,699.99,703.03,645.86,664.67,644,433777
2016-07-02,680.96,699.99,677.6,699.99,896,619632
2016-07-01,673.43,693.31,668.6,680.96,1702,1154838
2016-06-30,640.32,675.28,637.34,673.43,2150,1420640
2016-06-29,648.78,650.51,631.43,640.32,1770,1136953
2016-06-28,650.09,657.15,636.47,648.78,1357,881985
2016-06-27,631.14,655.0,621.38,650.09,1478,950148
2016-06-26,665.15,665.15,614.04,631.14,752,473629
2016-06-25,662.66,696.99,646.42,665.15,602,409368
2016-06-24,628.11,680.0,625.13,662.66,2033,1324010
2016-06-23,600.16,634.83,560.01,628.11,3468,2055230
2016-06-22,673.71,678.99,600.16,600.16,2846,1826484
2016-06-21,741.84,741.84,625.0,673.71,3538,2378322
2016-06-20,763.99,763.99,725.95,741.84,1448,1076472
2016-06-19,755.14,765.0,746.28,763.99,887,676639
2016-06-18,757.06,788.55,735.64,755.14,1571,1201480
2016-06-17,764.76,774.32,707.45,757.06,3186,2374921
2016-06-16,692.93,773.74,692.66,764.76,5929,4398013
2016-06-15,685.37,696.46,668.39,692.93,2888,1967969
2016-06-14,704.0,704.01,662.01,685.37,4373,2999059
2016-06-13,663.09,719.0,663.09,704.0,3540,2447557
2016-06-12,597.77,683.63,597.77,663.09,2148,1367149
2016-06-11,578.99,598.64,578.99,597.77,758,446469
2016-06-10,579.13,580.9,575.05,578.99,1282,740757
2016-06-09,581.99,583.15,572.42,579.13,1104,638344
2016-06-08,580.0,583.75,574.87,581.99,1506,873277
2016-06-07,584.44,589.08,566.75,580.0,1167,676863
2016-06-06,574.05,587.89,574.04,584.44,1169,682767
2016-06-05,573.51,584.8,566.56,574.05,359,207230
2016-06-04,570.02,590.0,562.48,573.51,685,393390
2016-06-03,539.78,577.13,535.71,570.02,2370,1324395
2016-06-02,539.99,539.99,533.25,539.78,1057,567672
2016-06-01,530.62,544.99,524.76,539.99,2248,1207745
2016-05-31,532.66,544.84,520.86,530.62,1446,771433
2016-05-30,519.29,542.81,516.63,532.66,368,195825
2016-05-29,526.87,558.46,500.0,519.29,793,415659
2016-05-28,476.99,535.73,472.85,526.87,1922,957274
2016-05-27,454.27,480.0,454.27,476.99,1669,788742
2016-05-26,449.9,454.3,449.9,454.27,1238,561015
2016-05-25,445.87,449.99,445.64,449.9,719,322660
2016-05-24,443.86,446.98,442.98,445.87,1462,651256
2016-05-23,437.74,443.86,437.35,443.86,1225,541640
2016-05-22,443.41,443.41,436.48,437.74,701,309283
2016-05-21,442.99,443.46,442.08,443.41,751,333109
2016-05-20,443.01,443.63,438.2,442.99,990,437622
2016-05-19,455.01,455.01,441.79,443.01,1457,653772
2016-05-18,454.69,455.99,454.43,455.01,1672,761711
2016-05-17,454.43,455.48,452.74,454.69,962,437597
2016-05-16,457.99,458.67,452.54,454.43,1178,538651
2016-05-15,456.67,457.99,456.36,457.99,230,105158
2016-05-14,457.46,457.48,454.01,456.67,275,125656
2016-05-13,453.99,458.0,453.99,457.46,1368,624569
2016-05-12,451.98,453.99,449.3,453.99,1126,509610
2016-05-11,451.75,454.05,451.74,451.98,1612,731150
2016-05-10,460.98,462.98,446.01,451.75,1006,455323
2016-05-09,458.0,463.99,456.81,460.98,1280,590431
2016-05-08,459.66,459.66,456.92,458.0,158,72453
2016-05-07,461.36,461.88,458.83,459.66,556,255968
2016-05-06,448.99,463.4,448.28,461.36,943,428824
2016-05-05,448.0,448.99,447.01,448.99,916,410899
2016-05-04,451.99,451.99,447.46,448.0,1108,497659
2016-05-03,446.36,452.0,443.69,451.99,1124,504046
2016-05-02,452.66,453.99,441.31,446.36,1898,846639
2016-05-01,450.3,453.63,448.26,452.66,345,156471
2016-04-30,455.91,456.78,448.24,450.3,289,131025
2016-04-29,448.99,456.98,448.83,455.91,1438,651149
2016-04-28,448.44,448.99,435.72,448.99,2024,901276
2016-04-27,468.44,469.36,447.03,448.44,2264,1036759
2016-04-26,465.9,470.69,463.49,468.44,1326,619399
2016-04-25,461.05,468.67,453.78,465.9,2696,1245577
2016-04-24,452.0,462.88,449.97,461.05,1451,663084
2016-04-23,447.79,452.0,447.23,452.0,962,433217
2016-04-22,451.0,451.03,445.26,447.79,1071,479782
2016-04-21,443.54,451.0,441.86,451.0,2331,1038975
2016-04-20,435.0,445.0,434.99,443.54,1732,760561
2016-04-19,427.99,435.0,427.98,435.0,1419,609416
2016-04-18,426.2,428.7,426.2,427.99,870,372478
2016-04-17,429.99,430.09,426.2,426.2,218,93759
2016-04-16,429.53,432.5,429.52,429.99,493,212553
2016-04-15,424.96,429.84,424.96,429.53,1549,663556
2016-04-14,424.53,425.6,424.1,424.96,938,398729
2016-04-13,426.43,426.75,421.99,424.53,2049,871512
2016-04-12,423.23,427.24,423.23,426.43,1405,598581
2016-04-11,420.73,423.24,419.51,423.23,1184,499197
2016-04-10,416.67,420.74,416.67,420.73,444,185924
2016-04-09,418.39,418.39,412.21,416.67,425,177374
2016-04-08,422.59,424.39,415.45,418.39,2910,1227064
2016-04-07,422.82,422.84,419.65,422.59,1063,448516
2016-04-06,422.48,423.28,422.3,422.82,1184,500636
2016-04-05,419.99,423.44,419.86,422.48,1068,450811
2016-04-04,419.45,419.99,417.74,419.99,692,289850
2016-04-03,420.0,420.0,418.93,419.45,106,44510
2016-04-02,416.48,421.18,416.48,420.0,826,346497
2016-04-01,416.36,416.88,414.59,416.48,732,304703
2016-03-31,413.7,416.94,413.7,416.36,1122,466556
2016-03-30,414.25,414.64,408.62,413.7,733,302278
2016-03-29,422.16,423.75,405.83,414.25,1440,594301
2016-03-28,424.47,424.47,422.0,422.16,870,368112
2016-03-27,416.92,426.75,416.65,424.47,2006,846262
2016-03-26,416.11,416.98,416.11,416.92,411,171326
2016-03-25,415.55,416.98,412.79,416.11,952,396135
2016-03-24,417.01,417.16,413.92,415.55,940,391557
2016-03-23,416.83,418.54,416.83,417.01,794,331613
2016-03-22,411.4,418.0,411.39,416.83,922,383507
2016-03-21,410.99,411.4,408.66,411.4,811,332971
2016-03-20,409.88,410.99,409.88,410.99,307,125995
2016-03-19,407.59,409.88,405.66,409.88,595,242633
2016-03-18,418.95,418.95,403.47,407.59,1017,415330
2016-03-17,416.0,419.0,416.0,418.95,938,392406
2016-03-16,416.0,416.0,414.71,416.0,1443,599306
2016-03-15,413.99,416.09,413.98,416.0,1294,537881
2016-03-14,411.18,414.14,411.16,413.99,569,235320
2016-03-13,409.72,412.54,409.25,411.18,1668,685385
2016-03-12,418.93,420.17,405.96,409.72,1090,447418
2016-03-11,414.68,420.34,414.68,418.93,1525,638915
2016-03-10,410.79,414.68,410.07,414.68,1792,738683
2016-03-09,412.09,412.99,408.22,410.79,3337,1370297
2016-03-08,413.16,413.49,408.0,412.09,1369,562777
2016-03-07,403.44,413.31,399.26,413.16,2423,988846
2016-03-06,393.5,403.96,378.71,403.44,400,156921
2016-03-05,408.87,409.06,367.0,393.5,3115,1247431
2016-03-04,419.24,421.07,408.4,408.87,2517,1049127
2016-03-03,423.97,423.97,414.06,419.24,2856,1196323
2016-03-02,432.32,433.73,422.29,423.97,869,372954
2016-03-01,437.05,438.98,427.41,432.32,902,391113
2016-02-29,431.59,440.99,430.14,437.05,984,429948
2016-02-28,431.47,433.36,421.01,431.59,420,179601
2016-02-27,427.5,434.18,427.5,431.47,485,208782
2016-02-26,423.98,427.51,418.89,427.5,803,340617
2016-02-25,421.32,426.55,416.86,423.98,673,284397
2016-02-24,418.77,422.99,410.82,421.32,775,326202
2016-02-23,436.45,438.23,412.07,418.77,1580,661748
2016-02-22,439.28,440.12,431.13,436.45,1300,569935
2016-02-21,440.75,448.0,426.2,439.28,543,237933
2016-02-20,419.04,442.0,419.04,440.75,949,407875
2016-02-19,422.21,422.21,416.18,419.04,829,348577
2016-02-18,415.9,422.92,414.44,422.21,1800,755629
2016-02-17,406.72,420.25,406.72,415.9,1425,596048
2016-02-16,398.27,409.33,398.23,406.72,1144,465347
2016-02-15,406.18,407.94,396.71,398.27,867,350254
2016-02-14,386.51,406.18,386.51,406.18,1676,670546
2016-02-13,383.85,386.52,383.85,386.51,164,63308
2016-02-12,376.09,384.71,376.03,383.85,1650,629776
2016-02-11,380.07,380.57,373.07,376.09,1032,389108
2016-02-10,374.0,384.19,373.02,380.07,1559,594481
2016-02-09,371.47,377.09,371.47,374.0,935,350955
2016-02-08,376.03,377.86,371.31,371.47,958,358682
2016-02-07,375.31,378.55,373.39,376.03,184,69217
2016-02-06,387.21,387.21,371.09,375.31,480,181099
2016-02-05,390.17,390.17,384.8,387.21,894,346279
2016-02-04,368.7,391.7,368.7,390.17,1799,686745
2016-02-03,373.2,373.2,367.41,368.7,907,336253
2016-02-02,371.74,375.41,371.74,373.2,977,365562
2016-02-01,370.0,378.99,366.62,371.74,935,349785
2016-01-31,378.33,380.0,369.54,370.0,162,61072
2016-01-30,379.39,380.0,374.53,378.33,247,93570
2016-01-29,380.92,383.97,365.0,379.39,973,366715
2016-01-28,395.54,395.54,378.36,380.92,479,184161
2016-01-27,389.0,396.99,389.0,395.54,652,257391
2016-01-26,393.08,396.79,389.0,389.0,1061,417990
2016-01-25,401.74,403.6,387.65,393.08,1085,427392
2016-01-24,387.8,404.24,383.57,401.74,492,195967
2016-01-23,393.0,411.0,380.03,387.8,198,77017
2016-01-22,412.14,416.99,375.0,393.0,2505,977136
2016-01-21,417.51,425.38,405.0,412.14,1558,638247
2016-01-20,380.58,423.19,376.27,417.51,3195,1300414
2016-01-19,385.03,385.53,376.33,380.58,4096,1557914
2016-01-18,383.9,387.25,374.83,385.03,2854,1099063
2016-01-17,384.25,389.85,380.19,383.9,205,79204
2016-01-16,372.04,386.27,353.32,384.25,778,291177
2016-01-15,430.42,431.31,358.74,372.04,1724,677966
2016-01-14,431.68,433.99,426.75,430.42,502,216413
